DATA,SESSAO,HORA,PRECO_PT,PRECO_ES
6/08/2015,3,8,69.99,69.99
6/08/2015,3,9,70.19,70.19
6/08/2015,3,10,72.77,72.77
6/08/2015,3,11,73.92,73.92
6/08/2015,3,12,72.67,72.67
6/08/2015,3,13,72.67,72.67
6/08/2015,3,14,72.21,72.21
6/08/2015,3,15,70.27,70.27
6/08/2015,3,16,68.2,68.2
6/08/2015,3,17,68.2,68.2
6/08/2015,3,18,68.97,68.97
6/08/2015,3,19,68.2,68.2
6/08/2015,3,20,67.49,67.49
6/08/2015,3,21,68.2,68.2
6/08/2015,3,22,72.87,72.87
6/08/2015,3,23,71.26,71.26
6/08/2015,3,24,66.1,66.1
6/08/2015,4,8,72.46,72.46
6/08/2015,4,9,72.76,72.76
6/08/2015,4,10,75,75
6/08/2015,4,11,75.1,75.1
6/08/2015,4,12,75.32,75.32
6/08/2015,4,13,75.05,75.05
6/08/2015,4,14,73.77,73.77
6/08/2015,4,15,70.27,70.27
6/08/2015,4,16,67.5,67.5
6/08/2015,4,17,67.99,67.99
6/08/2015,4,18,68.47,68.47
6/08/2015,4,19,68.47,68.47
6/08/2015,4,20,65.09,65.09
6/08/2015,4,21,65.45,65.45
6/08/2015,4,22,73.98,73.98
6/08/2015,4,23,72,72
6/08/2015,4,24,66.66,66.66
6/08/2015,5,12,72.92,72.92
6/08/2015,5,13,72.39,72.39
6/08/2015,5,14,72,72
6/08/2015,5,15,69,69
6/08/2015,5,16,68.5,68.5
6/08/2015,5,17,65,65
6/08/2015,5,18,67.21,67.21
6/08/2015,5,19,68.97,68.97
6/08/2015,5,20,67.21,67.21
6/08/2015,5,21,58.93,58.93
6/08/2015,5,22,68,68
6/08/2015,5,23,67.6,67.6
6/08/2015,5,24,67.1,67.1
6/08/2015,6,16,67.37,67.37
6/08/2015,6,17,67.98,67.98
6/08/2015,6,18,68.72,68.72
6/08/2015,6,19,70.21,70.21
6/08/2015,6,20,68.19,68.19
6/08/2015,6,21,67.37,67.37
6/08/2015,6,22,66.98,66.98
6/08/2015,6,23,66.6,66.6
6/08/2015,6,24,64.59,64.59
6/08/2015,7,22,68.1,68.1
6/08/2015,7,23,68.1,68.1
6/08/2015,7,24,67.9,67.9
7/08/2015,0,1,63.6,63.6
7/08/2015,0,2,61.1,61.1
7/08/2015,0,3,50.72,50.72
7/08/2015,0,4,49.69,49.69
7/08/2015,0,5,49.5,49.5
7/08/2015,0,6,49.95,49.95
7/08/2015,0,7,61,61
7/08/2015,0,8,62.93,62.93
7/08/2015,0,9,65.03,65.03
7/08/2015,0,10,69.53,69.53
7/08/2015,0,11,70.66,70.66
7/08/2015,0,12,71.51,71.51
7/08/2015,0,13,71.69,71.69
7/08/2015,0,14,71.69,71.69
7/08/2015,0,15,70,70
7/08/2015,0,16,69,69
7/08/2015,0,17,67.1,67.1
7/08/2015,0,18,66.96,66.96
7/08/2015,0,19,64.5,64.5
7/08/2015,0,20,62.52,62.52
7/08/2015,0,21,61.68,61.68
7/08/2015,0,22,64.11,64.11
7/08/2015,0,23,61.68,61.68
7/08/2015,0,24,51.68,51.68
7/08/2015,1,1,67.5,67.5
7/08/2015,1,2,62.61,62.61
7/08/2015,1,3,53,53
7/08/2015,1,4,51.71,51.71
7/08/2015,1,5,51.67,51.67
7/08/2015,1,6,52.46,52.46
7/08/2015,1,7,61,61
7/08/2015,1,8,62.73,62.73
7/08/2015,1,9,67.4,67.4
7/08/2015,1,10,69.95,69.95
7/08/2015,1,11,72,72
7/08/2015,1,12,72,72
7/08/2015,1,13,72.13,72.13
7/08/2015,1,14,72,72
7/08/2015,1,15,71.05,71.05
7/08/2015,1,16,69,69
7/08/2015,1,17,67.46,67.46
7/08/2015,1,18,66.96,66.96
7/08/2015,1,19,63.71,63.71
7/08/2015,1,20,61.13,61.13
7/08/2015,1,21,59.74,59.74
7/08/2015,1,22,63.11,63.11
7/08/2015,1,23,60.68,60.68
7/08/2015,1,24,51.68,51.68
7/08/2015,2,1,69.6,69.6
7/08/2015,2,2,65.1,65.1
7/08/2015,2,3,54.67,54.67
7/08/2015,2,4,53.83,53.83
7/08/2015,2,5,51,51
7/08/2015,2,6,51.45,51.45
7/08/2015,2,7,56.33,56.33
7/08/2015,2,8,62.93,62.93
7/08/2015,2,9,66.03,66.03
7/08/2015,2,10,70.53,70.53
7/08/2015,2,11,72.16,72.16
7/08/2015,2,12,72.51,72.51
7/08/2015,2,13,72.8,72.8
7/08/2015,2,14,72.69,72.69
7/08/2015,2,15,71,71
7/08/2015,2,16,69.39,69.39
7/08/2015,2,17,67.1,67.1
7/08/2015,2,18,67.95,67.95
7/08/2015,2,19,64.75,64.75
7/08/2015,2,20,61.71,61.71
7/08/2015,2,21,59.74,59.74
7/08/2015,2,22,63.3,63.3
7/08/2015,2,23,61.45,61.45
7/08/2015,2,24,51.98,51.98
7/08/2015,3,5,52.5,52.5
7/08/2015,3,6,52.67,52.67
7/08/2015,3,7,52.33,52.33
7/08/2015,3,8,61.67,61.67
7/08/2015,3,9,65.18,65.18
7/08/2015,3,10,71.03,71.03
7/08/2015,3,11,73.56,73.56
7/08/2015,3,12,72.51,72.51
7/08/2015,3,13,73,73
7/08/2015,3,14,72.13,72.13
7/08/2015,3,15,70,70
7/08/2015,3,16,67,67
7/08/2015,3,17,66.24,66.24
7/08/2015,3,18,66.96,66.96
7/08/2015,3,19,64.5,64.5
7/08/2015,3,20,62.51,62.51
7/08/2015,3,21,60.88,60.88
7/08/2015,3,22,64.11,64.11
7/08/2015,3,23,61.12,61.12
7/08/2015,3,24,51.68,51.68
7/08/2015,4,8,58.43,58.43
7/08/2015,4,9,60.53,60.53
7/08/2015,4,10,66,66
7/08/2015,4,11,66,66
7/08/2015,4,12,71.51,71.51
7/08/2015,4,13,71.69,71.69
7/08/2015,4,14,71.69,71.69
7/08/2015,4,15,70,70
7/08/2015,4,16,65.55,65.55
7/08/2015,4,17,66,66
7/08/2015,4,18,66.96,66.96
7/08/2015,4,19,64.5,64.5
7/08/2015,4,20,62.51,62.51
7/08/2015,4,21,61.68,61.68
7/08/2015,4,22,64.11,64.11
7/08/2015,4,23,61.68,61.68
7/08/2015,4,24,51.68,51.68
7/08/2015,5,12,70.04,70.04
7/08/2015,5,13,70.04,70.04
7/08/2015,5,14,70.04,70.04
7/08/2015,5,15,70,70
7/08/2015,5,16,67.62,67.62
7/08/2015,5,17,66.77,66.77
7/08/2015,5,18,65.9,65.9
7/08/2015,5,19,60.63,60.63
7/08/2015,5,20,58,58
7/08/2015,5,21,56.68,56.68
7/08/2015,5,22,60,60
7/08/2015,5,23,56.69,56.69
7/08/2015,5,24,47.68,47.68
7/08/2015,6,16,70,70
7/08/2015,6,17,68.97,68.97
7/08/2015,6,18,68.97,68.97
7/08/2015,6,19,67.5,67.5
7/08/2015,6,20,56.41,56.41
7/08/2015,6,21,49.58,49.58
7/08/2015,6,22,58.47,58.47
7/08/2015,6,23,56.68,56.68
7/08/2015,6,24,51.68,51.68
7/08/2015,7,22,49,49
7/08/2015,7,23,55,55
7/08/2015,7,24,49.25,49.25
8/08/2015,0,1,52,52
8/08/2015,0,2,48.75,48.75
8/08/2015,0,3,46.94,46.94
8/08/2015,0,4,45.13,45.13
8/08/2015,0,5,44.93,44.93
8/08/2015,0,6,44.51,44.51
8/08/2015,0,7,44.51,44.51
8/08/2015,0,8,43.49,43.49
8/08/2015,0,9,45.59,45.59
8/08/2015,0,10,49.04,49.04
8/08/2015,0,11,57.35,57.35
8/08/2015,0,12,63.24,63.24
8/08/2015,0,13,64.18,64.18
8/08/2015,0,14,65.75,65.75
8/08/2015,0,15,64.18,64.18
8/08/2015,0,16,63.29,63.29
8/08/2015,0,17,61.1,61.1
8/08/2015,0,18,58.79,58.79
8/08/2015,0,19,56.01,56.01
8/08/2015,0,20,57,57
8/08/2015,0,21,61.1,61.1
8/08/2015,0,22,65.27,65.27
8/08/2015,0,23,64.18,64.18
8/08/2015,0,24,52,52
8/08/2015,1,1,52,52
8/08/2015,1,2,50.75,50.75
8/08/2015,1,3,48,48
8/08/2015,1,4,46.39,46.39
8/08/2015,1,5,46.63,46.63
8/08/2015,1,6,46.39,46.39
8/08/2015,1,7,45.51,45.51
8/08/2015,1,8,43.49,43.49
8/08/2015,1,9,46.59,46.59
8/08/2015,1,10,49.43,49.43
8/08/2015,1,11,56.35,56.35
8/08/2015,1,12,62.24,62.24
8/08/2015,1,13,63.88,63.88
8/08/2015,1,14,65.9,65.9
8/08/2015,1,15,64.18,64.18
8/08/2015,1,16,63.29,63.29
8/08/2015,1,17,60.9,60.9
8/08/2015,1,18,58.79,58.79
8/08/2015,1,19,56.57,56.57
8/08/2015,1,20,57.2,57.2
8/08/2015,1,21,60.65,60.65
8/08/2015,1,22,65.27,65.27
8/08/2015,1,23,63.98,63.98
8/08/2015,1,24,52,52
8/08/2015,2,1,52,52
8/08/2015,2,2,49.75,49.75
8/08/2015,2,3,48.88,48.88
8/08/2015,2,4,46.2,46.2
8/08/2015,2,5,44.63,44.63
8/08/2015,2,6,44.39,44.39
8/08/2015,2,7,44.51,44.51
8/08/2015,2,8,41.49,41.49
8/08/2015,2,9,47,47
8/08/2015,2,10,50,50
8/08/2015,2,11,59.35,59.35
8/08/2015,2,12,64.54,64.54
8/08/2015,2,13,66.58,66.58
8/08/2015,2,14,68.25,68.25
8/08/2015,2,15,65.18,65.18
8/08/2015,2,16,63.39,63.39
8/08/2015,2,17,60.27,60.27
8/08/2015,2,18,58.69,58.69
8/08/2015,2,19,56.17,56.17
8/08/2015,2,20,56.22,56.22
8/08/2015,2,21,59.53,59.53
8/08/2015,2,22,65.27,65.27
8/08/2015,2,23,63.18,63.18
8/08/2015,2,24,52,52
8/08/2015,3,5,47.93,47.93
8/08/2015,3,6,47.25,47.25
8/08/2015,3,7,47.51,47.51
8/08/2015,3,8,44.75,44.75
8/08/2015,3,9,48.29,48.29
8/08/2015,3,10,51,51
8/08/2015,3,11,64.35,64.35
8/08/2015,3,12,66.55,66.55
8/08/2015,3,13,68.18,68.18
8/08/2015,3,14,70.34,70.34
8/08/2015,3,15,68.18,68.18
8/08/2015,3,16,63.9,63.9
8/08/2015,3,17,59.27,59.27
8/08/2015,3,18,57.7,57.7
8/08/2015,3,19,56.01,56.01
8/08/2015,3,20,56,56
8/08/2015,3,21,60.1,60.1
8/08/2015,3,22,62.4,62.4
8/08/2015,3,23,62.18,62.18
8/08/2015,3,24,48.36,48.36
8/08/2015,4,8,46.25,46.25
8/08/2015,4,9,50,50
8/08/2015,4,10,54.2,54.2
8/08/2015,4,11,70.77,70.77
8/08/2015,4,12,70.77,70.77
8/08/2015,4,13,71.44,71.44
8/08/2015,4,14,71.44,71.44
8/08/2015,4,15,70.79,70.79
8/08/2015,4,16,70.15,70.15
8/08/2015,4,17,63.21,63.21
8/08/2015,4,18,60.1,60.1
8/08/2015,4,19,58.12,58.12
8/08/2015,4,20,59,59
8/08/2015,4,21,60.1,60.1
8/08/2015,4,22,67.38,67.38
8/08/2015,4,23,66.29,66.29
8/08/2015,4,24,52.63,52.63
8/08/2015,5,12,73.48,73.48
8/08/2015,5,13,73.98,73.98
8/08/2015,5,14,74.25,74.25
8/08/2015,5,15,73.98,73.98
8/08/2015,5,16,72.08,72.08
8/08/2015,5,17,70.77,70.77
8/08/2015,5,18,68.04,68.04
8/08/2015,5,19,61.1,61.1
8/08/2015,5,20,62,62
8/08/2015,5,21,61.1,61.1
8/08/2015,5,22,70.79,70.79
8/08/2015,5,23,69.65,69.65
8/08/2015,5,24,50,50
8/08/2015,6,16,73.48,73.48
8/08/2015,6,17,70.79,70.79
8/08/2015,6,18,68.46,68.46
8/08/2015,6,19,68.25,68.25
8/08/2015,6,20,62,62
8/08/2015,6,21,66.1,66.1
8/08/2015,6,22,67.82,67.82
8/08/2015,6,23,70.77,70.77
8/08/2015,6,24,54.25,54.25
8/08/2015,7,22,65.82,65.82
8/08/2015,7,23,64.28,64.28
8/08/2015,7,24,47,47
9/08/2015,0,1,46.94,46.94
9/08/2015,0,2,45,45
9/08/2015,0,3,43.49,43.49
9/08/2015,0,4,41.5,41.5
9/08/2015,0,5,40.61,40.61
9/08/2015,0,6,40.51,40.51
9/08/2015,0,7,40.51,40.51
9/08/2015,0,8,35.14,35.14
9/08/2015,0,9,39.52,39.52
9/08/2015,0,10,41.65,41.65
9/08/2015,0,11,43.97,43.97
9/08/2015,0,12,44.86,44.86
9/08/2015,0,13,45,45
9/08/2015,0,14,46.17,46.17
9/08/2015,0,15,46.48,46.48
9/08/2015,0,16,45.11,45.11
9/08/2015,0,17,45.11,45.11
9/08/2015,0,18,45,45
9/08/2015,0,19,46.17,46.17
9/08/2015,0,20,46.94,46.94
9/08/2015,0,21,53,53
9/08/2015,0,22,65.81,65.81
9/08/2015,0,23,66.9,66.9
9/08/2015,0,24,59.69,59.69
9/08/2015,1,1,44.7,44.7
9/08/2015,1,2,44.33,44.33
9/08/2015,1,3,43.5,43.5
9/08/2015,1,4,40.5,40.5
9/08/2015,1,5,40,40
9/08/2015,1,6,40,40
9/08/2015,1,7,40.1,40.1
9/08/2015,1,8,27.6,27.6
9/08/2015,1,9,30.52,30.52
9/08/2015,1,10,38.51,38.51
9/08/2015,1,11,39.57,39.57
9/08/2015,1,12,42.52,42.52
9/08/2015,1,13,45,45
9/08/2015,1,14,46.17,46.17
9/08/2015,1,15,46.5,46.5
9/08/2015,1,16,45.88,45.88
9/08/2015,1,17,45.39,45.39
9/08/2015,1,18,45.39,45.39
9/08/2015,1,19,46.17,46.17
9/08/2015,1,20,46.94,46.94
9/08/2015,1,21,52.01,52.01
9/08/2015,1,22,64.31,64.31
9/08/2015,1,23,65.4,65.4
9/08/2015,1,24,53.72,53.72
9/08/2015,2,1,46,46
9/08/2015,2,2,45,45
9/08/2015,2,3,45,45
9/08/2015,2,4,38.5,38.5
9/08/2015,2,5,36.55,36.55
9/08/2015,2,6,36.46,36.46
9/08/2015,2,7,40.1,40.1
9/08/2015,2,8,27,27
9/08/2015,2,9,35.75,35.75
9/08/2015,2,10,42.51,42.51
9/08/2015,2,11,45,45
9/08/2015,2,12,46.25,46.25
9/08/2015,2,13,47,47
9/08/2015,2,14,48.92,48.92
9/08/2015,2,15,49.25,49.25
9/08/2015,2,16,48.11,48.11
9/08/2015,2,17,47.33,47.33
9/08/2015,2,18,46.89,46.89
9/08/2015,2,19,48.8,48.8
9/08/2015,2,20,49.33,49.33
9/08/2015,2,21,52.73,52.73
9/08/2015,2,22,66.62,66.62
9/08/2015,2,23,67.41,67.41
9/08/2015,2,24,60.11,60.11
9/08/2015,3,5,28.43,28.43
9/08/2015,3,6,30.38,30.38
9/08/2015,3,7,35.1,35.1
9/08/2015,3,8,23.14,23.14
9/08/2015,3,9,35.5,35.5
9/08/2015,3,10,44,44
9/08/2015,3,11,46.39,46.39
9/08/2015,3,12,47.9,47.9
9/08/2015,3,13,49.57,49.57
9/08/2015,3,14,50.56,50.56
9/08/2015,3,15,50.48,50.48
9/08/2015,3,16,49.57,49.57
9/08/2015,3,17,48.8,48.8
9/08/2015,3,18,48.86,48.86
9/08/2015,3,19,49.78,49.78
9/08/2015,3,20,50.1,50.1
9/08/2015,3,21,52.29,52.29
9/08/2015,3,22,68.32,68.32
9/08/2015,3,23,69.17,69.17
9/08/2015,3,24,60.94,60.94
9/08/2015,4,8,15.5,15.5
9/08/2015,4,9,27.6,27.6
9/08/2015,4,10,41.5,41.5
9/08/2015,4,11,46.39,46.39
9/08/2015,4,12,48.57,48.57
9/08/2015,4,13,49.75,49.75
9/08/2015,4,14,50.25,50.25
9/08/2015,4,15,50.6,50.6
9/08/2015,4,16,49.7,49.7
9/08/2015,4,17,49.7,49.7
9/08/2015,4,18,49.88,49.88
9/08/2015,4,19,52,52
9/08/2015,4,20,52.63,52.63
9/08/2015,4,21,52.73,52.73
9/08/2015,4,22,67.59,67.59
9/08/2015,4,23,66.9,66.9
9/08/2015,4,24,59.69,59.69
9/08/2015,5,12,44.4,44.4
9/08/2015,5,13,44.9,44.9
9/08/2015,5,14,45.25,45.25
9/08/2015,5,15,45.48,45.48
9/08/2015,5,16,45.11,45.11
9/08/2015,5,17,45.11,45.11
9/08/2015,5,18,45,45
9/08/2015,5,19,46.17,46.17
9/08/2015,5,20,46.94,46.94
9/08/2015,5,21,47.7,47.7
9/08/2015,5,22,62.26,62.26
9/08/2015,5,23,61.9,61.9
9/08/2015,5,24,58.45,58.45
9/08/2015,6,16,49.78,49.78
9/08/2015,6,17,48.09,48.09
9/08/2015,6,18,45,45
9/08/2015,6,19,46,46
9/08/2015,6,20,44.7,44.7
9/08/2015,6,21,44.4,41.51
9/08/2015,6,22,60,60
9/08/2015,6,23,63.56,63.56
9/08/2015,6,24,58.11,58.11
9/08/2015,7,22,62.8,62.8
9/08/2015,7,23,62,62
9/08/2015,7,24,46.69,46.69
10/08/2015,0,1,51.25,51.25
10/08/2015,0,2,48.1,48.1
10/08/2015,0,3,47.57,47.57
10/08/2015,0,4,47.57,47.57
10/08/2015,0,5,48,48
10/08/2015,0,6,48.04,48.04
10/08/2015,0,7,53.56,53.56
10/08/2015,0,8,55.89,55.89
10/08/2015,0,9,60.1,60.1
10/08/2015,0,10,66,66
10/08/2015,0,11,67.1,67.1
10/08/2015,0,12,67.1,67.1
10/08/2015,0,13,67.1,67.1
10/08/2015,0,14,67.1,67.1
10/08/2015,0,15,65.25,65.25
10/08/2015,0,16,64.98,64.98
10/08/2015,0,17,64.98,64.98
10/08/2015,0,18,65.01,65.01
10/08/2015,0,19,65.01,65.01
10/08/2015,0,20,64.98,64.98
10/08/2015,0,21,65,65
10/08/2015,0,22,68.3,68.3
10/08/2015,0,23,67.1,67.1
10/08/2015,0,24,61.6,61.6
10/08/2015,1,1,49.33,49.33
10/08/2015,1,2,48.1,48.1
10/08/2015,1,3,47.43,47.43
10/08/2015,1,4,47.57,47.57
10/08/2015,1,5,47.9,47.9
10/08/2015,1,6,47.9,47.9
10/08/2015,1,7,49.38,49.38
10/08/2015,1,8,53.89,53.89
10/08/2015,1,9,57.57,57.57
10/08/2015,1,10,63.74,63.74
10/08/2015,1,11,65.09,65.09
10/08/2015,1,12,65.76,65.76
10/08/2015,1,13,65.86,65.86
10/08/2015,1,14,65.76,65.76
10/08/2015,1,15,64.43,64.43
10/08/2015,1,16,63.26,63.26
10/08/2015,1,17,62.75,62.75
10/08/2015,1,18,65,65
10/08/2015,1,19,65,65
10/08/2015,1,20,64.97,64.97
10/08/2015,1,21,65.08,65.08
10/08/2015,1,22,69.3,69.3
10/08/2015,1,23,67.45,67.45
10/08/2015,1,24,61,61
10/08/2015,2,1,46,46
10/08/2015,2,2,46,46
10/08/2015,2,3,46,46
10/08/2015,2,4,46,46
10/08/2015,2,5,47.8,47.8
10/08/2015,2,6,47.84,47.84
10/08/2015,2,7,48.5,48.5
10/08/2015,2,8,50.3,50.3
10/08/2015,2,9,60.1,60.1
10/08/2015,2,10,66.34,66.34
10/08/2015,2,11,67.98,67.98
10/08/2015,2,12,66.39,66.39
10/08/2015,2,13,66,66
10/08/2015,2,14,66.39,66.39
10/08/2015,2,15,64.37,64.37
10/08/2015,2,16,63.26,63.26
10/08/2015,2,17,62.75,62.75
10/08/2015,2,18,63.33,63.33
10/08/2015,2,19,64.36,64.36
10/08/2015,2,20,64.97,64.97
10/08/2015,2,21,65.32,65.32
10/08/2015,2,22,69.66,69.66
10/08/2015,2,23,68.4,68.4
10/08/2015,2,24,63.32,63.32
10/08/2015,3,5,48.57,48.57
10/08/2015,3,6,48.44,48.44
10/08/2015,3,7,49,49
10/08/2015,3,8,50,50
10/08/2015,3,9,57.1,57.1
10/08/2015,3,10,65.82,65.82
10/08/2015,3,11,67.1,67.1
10/08/2015,3,12,64.8,64.8
10/08/2015,3,13,65.86,65.86
10/08/2015,3,14,66.5,66.5
10/08/2015,3,15,64.54,64.54
10/08/2015,3,16,63,63
10/08/2015,3,17,62.63,62.63
10/08/2015,3,18,62.78,62.78
10/08/2015,3,19,64.82,64.82
10/08/2015,3,20,64.98,64.98
10/08/2015,3,21,65,65
10/08/2015,3,22,68.3,68.3
10/08/2015,3,23,67.1,67.1
10/08/2015,3,24,61.6,61.6
10/08/2015,4,8,54.74,54.74
10/08/2015,4,9,60.1,60.1
10/08/2015,4,10,66.3,66.3
10/08/2015,4,11,69.2,69.2
10/08/2015,4,12,65.56,65.56
10/08/2015,4,13,64.71,64.71
10/08/2015,4,14,64.25,64.25
10/08/2015,4,15,63.77,63.77
10/08/2015,4,16,62.61,62.61
10/08/2015,4,17,61.83,61.83
10/08/2015,4,18,62.25,62.25
10/08/2015,4,19,63.01,63.01
10/08/2015,4,20,64.37,64.37
10/08/2015,4,21,65.1,65.1
10/08/2015,4,22,66.71,66.71
10/08/2015,4,23,66.71,66.71
10/08/2015,4,24,61.04,61.04
10/08/2015,5,12,68.44,68.44
10/08/2015,5,13,68.95,68.95
10/08/2015,5,14,68,68
10/08/2015,5,15,66.7,66.7
10/08/2015,5,16,63.98,63.98
10/08/2015,5,17,63.98,63.98
10/08/2015,5,18,62.81,62.81
10/08/2015,5,19,64.01,64.01
10/08/2015,5,20,62.48,62.48
10/08/2015,5,21,65,65
10/08/2015,5,22,68.3,68.3
10/08/2015,5,23,67.1,67.1
10/08/2015,5,24,61.6,61.6
10/08/2015,6,16,67.4,67.4
10/08/2015,6,17,67.34,67.34
10/08/2015,6,18,67.37,67.37
10/08/2015,6,19,67.37,67.37
10/08/2015,6,20,61.1,61.1
10/08/2015,6,21,61.1,61.1
10/08/2015,6,22,68.3,68.3
10/08/2015,6,23,67.1,67.1
10/08/2015,6,24,65.25,65.25
10/08/2015,7,22,71,71
10/08/2015,7,23,70,70
10/08/2015,7,24,70,70
11/08/2015,0,1,63.29,63.29
11/08/2015,0,2,54.07,54.07
11/08/2015,0,3,49.25,49.25
11/08/2015,0,4,49,49
11/08/2015,0,5,49,49
11/08/2015,0,6,49.5,49.5
11/08/2015,0,7,57.17,57.17
11/08/2015,0,8,63,63
11/08/2015,0,9,64,64
11/08/2015,0,10,67.1,67.1
11/08/2015,0,11,67.8,67.8
11/08/2015,0,12,68.46,68.46
11/08/2015,0,13,68.46,68.46
11/08/2015,0,14,68.58,68.58
11/08/2015,0,15,67,67
11/08/2015,0,16,65.48,65.48
11/08/2015,0,17,65,65
11/08/2015,0,18,65.25,65.25
11/08/2015,0,19,64.18,64.18
11/08/2015,0,20,64.18,64.18
11/08/2015,0,21,64.36,64.36
11/08/2015,0,22,67.7,67.7
11/08/2015,0,23,66.25,66.25
11/08/2015,0,24,62.47,62.47
11/08/2015,1,1,66.69,66.69
11/08/2015,1,2,56.57,56.57
11/08/2015,1,3,51.71,51.71
11/08/2015,1,4,50.57,50.57
11/08/2015,1,5,50.25,50.25
11/08/2015,1,6,50.75,50.75
11/08/2015,1,7,53,53
11/08/2015,1,8,65.1,65.1
11/08/2015,1,9,64,64
11/08/2015,1,10,67.09,67.09
11/08/2015,1,11,69.01,69.01
11/08/2015,1,12,68.48,68.48
11/08/2015,1,13,69.01,69.01
11/08/2015,1,14,68.6,68.6
11/08/2015,1,15,68.03,68.03
11/08/2015,1,16,65,65
11/08/2015,1,17,64.99,64.99
11/08/2015,1,18,64.15,64.15
11/08/2015,1,19,64.18,64.18
11/08/2015,1,20,64.18,64.18
11/08/2015,1,21,63.8,63.8
11/08/2015,1,22,67.68,67.68
11/08/2015,1,23,66.25,66.25
11/08/2015,1,24,62.47,62.47
11/08/2015,2,1,66.69,66.69
11/08/2015,2,2,60.6,60.6
11/08/2015,2,3,53.98,53.98
11/08/2015,2,4,52.29,52.29
11/08/2015,2,5,49.33,49.33
11/08/2015,2,6,49.78,49.78
11/08/2015,2,7,49.9,49.9
11/08/2015,2,8,59.85,59.85
11/08/2015,2,9,60.8,60.8
11/08/2015,2,10,64.36,64.36
11/08/2015,2,11,65.83,65.83
11/08/2015,2,12,66.18,66.18
11/08/2015,2,13,66.18,66.18
11/08/2015,2,14,66.29,66.29
11/08/2015,2,15,65.87,65.87
11/08/2015,2,16,62.88,62.88
11/08/2015,2,17,61.75,61.75
11/08/2015,2,18,61.9,61.9
11/08/2015,2,19,61.92,61.92
11/08/2015,2,20,62.04,62.04
11/08/2015,2,21,62.21,62.21
11/08/2015,2,22,66.3,66.3
11/08/2015,2,23,65.59,65.59
11/08/2015,2,24,61.85,61.85
11/08/2015,3,5,50,50
11/08/2015,3,6,50,50
11/08/2015,3,7,55.9,55.9
11/08/2015,3,8,61.95,61.95
11/08/2015,3,9,62.92,62.92
11/08/2015,3,10,66.1,66.1
11/08/2015,3,11,67.25,67.25
11/08/2015,3,12,67.32,67.32
11/08/2015,3,13,67.32,67.32
11/08/2015,3,14,67.53,67.53
11/08/2015,3,15,66,66
11/08/2015,3,16,63.52,63.52
11/08/2015,3,17,63.05,63.05
11/08/2015,3,18,63.1,63.1
11/08/2015,3,19,62.55,62.55
11/08/2015,3,20,62.04,62.04
11/08/2015,3,21,62.21,62.21
11/08/2015,3,22,66.56,66.56
11/08/2015,3,23,65.2,65.2
11/08/2015,3,24,59.35,59.35
11/08/2015,4,8,50,50
11/08/2015,4,9,55,55
11/08/2015,4,10,65.62,65.62
11/08/2015,4,11,66.1,66.1
11/08/2015,4,12,65.25,65.25
11/08/2015,4,13,65.22,65.22
11/08/2015,4,14,65.16,65.16
11/08/2015,4,15,63,63
11/08/2015,4,16,62.23,62.23
11/08/2015,4,17,60,60
11/08/2015,4,18,63.1,63.1
11/08/2015,4,19,60.93,60.93
11/08/2015,4,20,60.93,60.93
11/08/2015,4,21,60,60
11/08/2015,4,22,65.44,65.44
11/08/2015,4,23,63.25,63.25
11/08/2015,4,24,54.47,54.47
11/08/2015,5,12,66.96,66.96
11/08/2015,5,13,65.22,65.22
11/08/2015,5,14,67,67
11/08/2015,5,15,67,67
11/08/2015,5,16,64.59,64.59
11/08/2015,5,17,63.05,63.05
11/08/2015,5,18,62.17,62.17
11/08/2015,5,19,61.14,61.14
11/08/2015,5,20,61.14,61.14
11/08/2015,5,21,60,60
11/08/2015,5,22,64.5,64.5
11/08/2015,5,23,64.98,64.98
11/08/2015,5,24,61.22,61.22
11/08/2015,6,16,63.84,63.84
11/08/2015,6,17,64,64
11/08/2015,6,18,64.15,64.15
11/08/2015,6,19,63.4,63.4
11/08/2015,6,20,65.87,65.87
11/08/2015,6,21,64.36,64.36
11/08/2015,6,22,67.8,67.8
11/08/2015,6,23,66.98,66.98
11/08/2015,6,24,62.47,62.47
11/08/2015,7,22,71.3,71.3
11/08/2015,7,23,70.25,70.25
11/08/2015,7,24,66.47,66.47
12/08/2015,0,1,62.01,62.01
12/08/2015,0,2,53.56,53.56
12/08/2015,0,3,49.64,49.64
12/08/2015,0,4,49.9,49.9
12/08/2015,0,5,50.01,50.01
12/08/2015,0,6,50.1,50.1
12/08/2015,0,7,58.64,58.64
12/08/2015,0,8,62.01,62.01
12/08/2015,0,9,62.47,62.47
12/08/2015,0,10,67.1,67.1
12/08/2015,0,11,67.57,67.57
12/08/2015,0,12,67.66,67.66
12/08/2015,0,13,67.7,67.7
12/08/2015,0,14,67.69,67.69
12/08/2015,0,15,65.48,65.48
12/08/2015,0,16,62.47,62.47
12/08/2015,0,17,59.3,59.3
12/08/2015,0,18,59.48,59.48
12/08/2015,0,19,56.37,56.37
12/08/2015,0,20,54.07,54.07
12/08/2015,0,21,54.07,54.07
12/08/2015,0,22,64.18,64.18
12/08/2015,0,23,62.47,62.47
12/08/2015,0,24,54,54
12/08/2015,1,1,62.01,62.01
12/08/2015,1,2,56.33,56.33
12/08/2015,1,3,52.4,52.4
12/08/2015,1,4,50.88,50.88
12/08/2015,1,5,50.86,50.86
